mkt_price,ticker,date,mkt_market_cap,target_source,country,sector,company_name,mkt_pe,mkt_pb,mkt_beta_bank,fund_roa,fund_roe,fund_assets,data_source,ret_1m,mkt_vol_1y,mkt_mom_6m,mkt_mom_12m,mkt_drawdown_1y
46.57840347290039,BGN.MI,2025-07-31,5310567376.160586,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,0.03942348160436726,0.04351628952408494,0.06536802610438719,0.2837419863699029,-0.04498535634968148
47.26226043701172,BGN.MI,2025-08-31,5388536310.533418,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,0.014681846373485019,0.04320434119410875,0.03401102220180641,0.2980688405573133,-0.030963978067178988
45.03971862792969,BGN.MI,2025-09-30,5135136512.699407,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,-0.04702571964462221,0.047297018753902825,-0.04790423314342851,0.2401004273118259,-0.07653359436013174
46.540409088134766,BGN.MI,2025-10-31,5306235502.906687,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,0.03331926810205421,0.047412513298939495,-0.021845991054592617,0.26569281864981154,-0.04576436960737651
52.096763610839844,BGN.MI,2025-11-30,5939734997.4917145,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,0.11938774565094312,0.052046983806627964,0.06815967112500543,0.3017700525441456,0.0
54.32880783081055,BGN.MI,2025-12-31,6194218198.566235,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,0.04284420116082366,0.0521848881729748,0.21237814902287666,0.3418069339206318,0.0
53.90139389038086,BGN.MI,2026-01-31,6145487234.02206,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,-0.007867169509051752,0.05006800558216385,0.15721857924437077,0.23286367354089865,-0.007867169509051752
52.708560943603516,BGN.MI,2026-02-28,6009488160.201276,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,-0.022129909092948652,0.05058788022711902,0.11523571780597108,0.15316602456451744,-0.029822978855946314
48.91278076171875,BGN.MI,2026-03-31,5576717929.836424,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,-0.07201449088974621,0.055566509010433154,0.08599214763715968,0.03396852660481664,-0.09968978310656584
53.57342529296875,BGN.MI,2026-04-30,6108094382.314826,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,0.09528479997803818,0.06149090785001022,0.15111633830969096,0.12596906108018202,-0.01390390417169085
55.150001525878906,BGN.MI,2026-05-31,6287845376.0,yfinance_marketcap_proxy,IT,Banks,Banca Generali S.p.A.,13.629629,3.9763722,0.722,0.025710002,0.28243,,yfinance_generated_csv,0.02942832615776525,0.06159027681995092,0.05860705547558753,0.1307613642274139,0.0
3.0732579231262207,BMED.MI,2015-01-31,2290630204.204046,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,,,,,
3.309662103652954,BMED.MI,2015-02-28,2466832322.5618157,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.07692298740948345,,,,
3.6630496978759766,BMED.MI,2015-03-31,2730227168.4766126,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.1067745235481834,,,,
3.726689100265503,BMED.MI,2015-04-30,2777660329.290742,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.017373338512558956,,,,0.0
3.838118553161621,BMED.MI,2015-05-31,2860713452.9876094,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.029900388762824193,0.041540673993304536,,,0.0
3.6647846698760986,BMED.MI,2015-06-30,2731520317.10466,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.04516115927235753,0.05841289290115796,,,-0.04516115927235753
3.6078317165374756,BMED.MI,2015-07-31,2689070851.944454,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.015540600190446785,0.05650292441606035,0.17394368021915607,,-0.0599999279424156
3.486497640609741,BMED.MI,2015-08-31,2598635390.271086,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.03363074706937319,0.05665497247064309,0.05343008785144843,,-0.09161283261097675
3.16459059715271,BMED.MI,2015-09-30,2358704341.484064,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.092329631808021,0.06568890707381728,-0.13607762433916704,,-0.17548388531513637
3.695674180984497,BMED.MI,2015-10-31,2754543587.1678567,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.1678206287756847,0.08186460755628447,-0.008322379046536543,,-0.03711307251303808
3.9651846885681152,BMED.MI,2015-11-30,2955421263.0621767,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.07292593837691141,0.07874496261058318,0.03310636022480962,,0.0
3.7208597660064697,BMED.MI,2015-12-31,2773315477.847047,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.061617539093714924,0.07949258893443609,0.015301061639800828,,-0.061617539093714924
3.1354994773864746,BMED.MI,2016-01-31,2337021489.1893663,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.15731855684748142,0.09150962618977075,-0.13091858940813061,0.020252629560274515,-0.20924251361447976
3.3085620403289795,BMED.MI,2016-02-29,2466012398.448883,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.05519457559813001,0.09017333087452342,-0.051035629053127085,-0.0003323793455412005,-0.1655969897523869
3.5681567192077637,BMED.MI,2016-03-31,2659499384.3005323,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.07846148136698439,0.08756379659817642,0.1275255391386665,-0.02590545760906182,-0.10012849351128816
3.731010675430298,BMED.MI,2016-04-30,2780881383.575749,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.04564092023925803,0.08841047226524588,0.009561582735734486,0.00115962857338614,-0.0590575298580559
3.9127581119537354,BMED.MI,2016-05-31,2916345499.5239973,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.04871265518490553,0.08908161982508254,-0.013221723761198123,0.01944691331398052,-0.013221723761198123
3.1857690811157227,BMED.MI,2016-06-30,2374489568.8416104,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.18579963545842837,0.10427455050380381,-0.14380834499039719,-0.13070770370161222,-0.19656476776466392
3.4064626693725586,BMED.MI,2016-07-31,2538981912.725667,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.06927482269981233,0.10645454737981963,0.08641787183837746,-0.05581442345048615,-0.1409069345007784
3.229907989501953,BMED.MI,2016-08-31,2407388179.78125,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.051829330600920764,0.10711428818315694,-0.02377288074646644,-0.07359524587629263,-0.18543315300949603
3.063739538192749,BMED.MI,2016-09-30,2283535745.955103,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.05144680648776845,0.10456182607700396,-0.1413663190015404,-0.03186859590959412,-0.22734001595796816
3.2714507579803467,BMED.MI,2016-10-31,2438351776.9225097,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.067796631273076,0.09359693852854956,-0.12317303739608032,-0.11478918384822034,-0.17495627192040974
3.2605390548706055,BMED.MI,2016-11-30,2430218819.2119327,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.003335432478426714,0.09029384417785044,-0.16669035969551949,-0.17770814956716863,-0.16669035969551949
3.6447601318359375,BMED.MI,2016-12-31,2716595174.8590765,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.11783974076046766,0.09604130639088405,0.1440754301499676,-0.020452164004076012,-0.06849336770884107
3.7781693935394287,BMED.MI,2017-01-31,2816030787.4964046,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.036603029246890406,0.08193532306406778,0.10911809705383768,0.20496572261866142,-0.03439740320341533
3.2898895740509033,BMED.MI,2017-02-28,2452095012.9532866,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.1292371433434062,0.09127864833806411,0.018570679023645953,-0.005643680260630557,-0.15918912441838085
3.6634368896484375,BMED.MI,2017-03-31,2730515759.018312,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.11354402851205081,0.09440417252385808,0.19574031799368963,0.026702910757190335,-0.06372007038809913
3.8849339485168457,BMED.MI,2017-04-30,2895606963.817103,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.06046154623115796,0.09505775397930989,0.18752634103997257,0.04125511462622544,-0.007111138138563899
4.064664840698242,BMED.MI,2017-05-31,3029568063.261843,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.04626356446806845,0.09496431312392341,0.24662357122403744,0.0388234397317897,0.0
4.017658710479736,BMED.MI,2017-06-30,2994532389.603926,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.01156457716952397,0.0736486718132316,0.10231086961982383,0.2611267823192849,-0.01156457716952397
4.086785793304443,BMED.MI,2017-07-31,3046055752.6953373,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.017205812590401104,0.07213040625331633,0.08168410878896548,0.19971542035339396,0.0
3.926410436630249,BMED.MI,2017-08-31,2926521159.3754854,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.039242418072643837,0.0711118624245744,0.19347788071670302,0.21564157536131412,-0.039242418072643837
4.092315196990967,BMED.MI,2017-09-30,3050177053.0913367,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.042253545073372756,0.06777019650269356,0.11706993194133797,0.3357255556407246,0.0
4.045308589935303,BMED.MI,2017-10-31,3015141024.0263486,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.011486555847464386,0.06724603196986509,0.041281175830462535,0.2365488247277494,-0.011486555847464386
3.9849534034729004,BMED.MI,2017-11-30,2970155729.4141374,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.014919797864757611,0.06769224618842548,-0.019610826562430295,0.2221762525801254,-0.026234976620815642
4.104416370391846,BMED.MI,2017-12-31,3059196573.7406697,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.029978510367231204,0.06038398867554775,0.021594084058411678,0.12611426319689523,0.0
4.494093894958496,BMED.MI,2018-01-31,3349639852.5019407,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.09494103165986734,0.06476463688532376,0.09966465634713795,0.18948978376757797,0.0
4.221035480499268,BMED.MI,2018-02-28,3146117770.2954073,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.06075939240289285,0.05263572707223358,0.07503674122307857,0.2830325716075104,-0.06075939240289285
4.027618408203125,BMED.MI,2018-03-31,3001955777.0971336,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.04582218585693221,0.04733809724990939,-0.01580933668926887,0.09940979728181865,-0.10379745008858543
3.898430109024048,BMED.MI,2018-04-30,2905666227.852819,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.03207560550323163,0.04569117178888812,-0.03630835019031364,0.0034739742518286043,-0.1325436895305342
3.538440227508545,BMED.MI,2018-05-31,2637350415.6321406,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.09234226892568931,0.05053493250013708,-0.11204978597120296,-0.1294632236145946,-0.21264657343319193
3.3979556560516357,BMED.MI,2018-06-30,2532641272.87444,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.039702400612776745,0.05124575408527604,-0.1721220876703512,-0.15424482244140236,-0.24390639459858976
3.5969741344451904,BMED.MI,2018-07-31,2680978232.936443,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.05857006345539273,0.05471158159525744,-0.19962194415201262,-0.11985254026813252,-0.19962194415201262
3.406736373901367,BMED.MI,2018-08-31,2539185916.3844547,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.05288827593228329,0.05552809118987146,-0.19291453728827324,-0.13235347427786492,-0.2419525596198454
3.430150032043457,BMED.MI,2018-09-30,2556637114.3875895,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.00687275314916036,0.05337850869998898,-0.1483428457231184,-0.1618069804189063,-0.2367426866867598
2.999917507171631,BMED.MI,2018-10-31,2235966464.232758,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.12542673668869286,0.06239793254602979,-0.23048062341108766,-0.2584206024145097,-0.33247556074941875
3.21907377243042,BMED.MI,2018-11-30,2399312975.7197204,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.07305409723263123,0.06829688196839705,-0.09025628088763693,-0.19219286990282336,-0.2837101654592491
3.1003000736236572,BMED.MI,2018-12-31,2310785872.3144035,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.03689685518362251,0.0669670179131338,-0.08759843051449623,-0.24464289344804613,-0.3101390077538001
3.2434372901916504,BMED.MI,2019-01-31,2417472144.6084046,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.046168826619641834,0.06045105461703508,-0.0982872912173639,-0.2782889352111313,-0.231601509824785
3.733760118484497,BMED.MI,2019-02-28,2782930660.7474747,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.1511738271541776,0.07761046120524244,0.09599326413643938,-0.11543976928550603,-0.07296080709138708
3.846442699432373,BMED.MI,2019-03-31,2866917794.227085,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.03017938415219157,0.07729420391193167,0.12136281605761612,-0.044983335164460514,-0.01333547303344873
4.108914852142334,BMED.MI,2019-04-30,3062549484.04904,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.0682376349318019,0.07904537434992849,0.36967594686171323,0.053992180757853836,0.0
3.7479333877563477,BMED.MI,2019-05-31,2793494602.8240943,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.08785323555628688,0.07854020934808914,0.16428937412224487,0.05920494533697673,-0.08785323555628688
4.064969062805176,BMED.MI,2019-06-30,3029794812.973179,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.08458946364535502,0.07991513055379786,0.311153425885645,0.19629844361435778,-0.010695229986147137
4.058691501617432,BMED.MI,2019-07-31,3025115878.882688,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.0015443072482849152,0.07901865107793372,0.25135500966556656,0.1283627154142597,-0.012223020513242422
4.130887985229492,BMED.MI,2019-08-31,3078926997.290506,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.017788118062998848,0.07624884224332992,0.10636137677376722,0.2125646166447661,0.0
4.325503826141357,BMED.MI,2019-09-30,3223982483.8654213,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.047112350082533894,0.07655785518365231,0.12454653926852477,0.2610246740619995,0.0
4.824601173400879,BMED.MI,2019-10-31,3595981023.222582,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.11538478922228812,0.06503290450489421,0.1741789126843054,0.6082446140159328,0.0
5.929583549499512,BMED.MI,2019-11-30,4419571515.500547,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.22903082273217756,0.08443534852480074,0.5820941665799404,0.8420154270098137,0.0
5.697932720184326,BMED.MI,2019-12-31,4246912272.530628,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.039066964379773084,0.08465276530240694,0.4017161341573079,0.8378649114195369,-0.039066964379773084
5.24428653717041,BMED.MI,2020-01-31,3908790424.3726616,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.0796159248084699,0.09321390023986309,0.2921126267124532,0.6168916084887623,-0.11557253668968781
4.735944747924805,BMED.MI,2020-02-29,3529901608.1288815,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.09693249704084339,0.09493050632545127,0.14647135551938684,0.26841162732411594,-0.2013022991598552
2.9921388626098633,BMED.MI,2020-03-31,2230168708.682574,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.3682065518350994,0.14760075787972604,-0.3082565678183542,-0.2221023172783988,-0.49538802554482675
3.584132194519043,BMED.MI,2020-04-30,2671406587.4022193,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.19784955147195915,0.1581522346336269,-0.25711326891035535,-0.1277180658415631,-0.395550772731491
3.8543894290924072,BMED.MI,2020-05-31,2872840830.7698174,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.07540381322615541,0.15677881049416806,-0.34997299609384236,0.02840393099936822,-0.34997299609384236
4.111778259277344,BMED.MI,2020-06-30,3064683703.5107484,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.06677810712176635,0.15614466286056028,-0.278373673189962,0.011515265122304719,-0.30656542319495617
4.050648212432861,BMED.MI,2020-07-31,3019120872.4080663,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.014867058238501984,0.1563099136191855,-0.22760738115228618,-0.0019817444073699786,-0.31687475543290766
3.9991705417633057,BMED.MI,2020-08-31,2980752368.941294,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.012708501940887573,0.15646493306330841,-0.15557069294027104,-0.031885987694936,-0.32555625392935783
3.9573452472686768,BMED.MI,2020-09-30,2949578193.1104326,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.010458492344311843,0.1561062007622656,0.32258074540595416,-0.08511345583552588,-0.33260991868430667
3.770738363265991,BMED.MI,2020-10-31,2810492123.7010226,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.04715456255212502,0.15269235483598828,0.05206453295230351,-0.21843521821970957,-0.3640804060203753
4.893594741821289,BMED.MI,2020-11-30,3647404872.3340964,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.297781566998657,0.16332750575185026,0.2696160654875974,-0.174715272839973,-0.14116312316460922
4.5686421394348145,BMED.MI,2020-12-31,3405203838.584221,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.06640366019878763,0.16407133143762423,0.11111102091331304,-0.1981930353001745,-0.12883437869894576
4.2115159034729,BMED.MI,2021-01-31,3139022423.528787,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.0781690106299493,0.1640119340825066,0.039714061207853035,-0.19693253341087424,-0.1393819624087903
4.649075984954834,BMED.MI,2021-02-28,3465154614.1445813,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.10389610095526725,0.16399759800576855,0.1625100596247575,-0.01834243590110185,-0.04996710389129
5.179939270019531,BMED.MI,2021-03-31,3860829661.7615447,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.11418683772488492,0.1137626364295121,0.30894297726352726,0.7311827785630847,0.0
5.0010552406311035,BMED.MI,2021-04-30,3727499765.2750053,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,-0.03453400128139983,0.10624151525684772,0.32628009658550905,0.39533225037816955,-0.03453400128139983
5.23375940322876,BMED.MI,2021-05-31,3900944102.464894,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.04653101223658762,0.10551370803415096,0.06951222554258107,0.35786990378425587,0.0
5.297034740447998,BMED.MI,2021-06-30,3948105909.98027,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.01208984447779593,0.10497962733932542,0.15943306102396826,0.2882588521149889,0.0
5.36160135269165,BMED.MI,2021-07-31,3996230159.844074,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.012189199317615085,0.10431409026018315,0.2730811127343402,0.3236403339680334,0.0
5.675394535064697,BMED.MI,2021-08-31,4230113601.9099574,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.05852601895057252,0.10380607765130705,0.22075753406293996,0.4191429137108802,0.0
6.036966800689697,BMED.MI,2021-09-30,4499608832.495945,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.06370874542572724,0.10312147697548249,0.16545126998505033,0.5255092551897906,0.0
6.086055278778076,BMED.MI,2021-10-31,4536196568.833176,yfinance_marketcap_proxy,IT,Banks,Banca Mediolanum S.p.A.,11.847305,3.0636418,0.748,0.014090001,0.27824,,yfinance_generated_csv,0.008131314898530029,0.1000522651762914,0.21695421984782004,0.6140221602399096,0.0
